business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,city,photos,state,description,working_hours.Sunday,working_hours.Monday,working_hours.Tuesday,working_hours.Wednesday,working_hours.Thursday,working_hours.Friday,working_hours.Saturday,working_hours
0x3a39430202f03f59:0x1c19fa2446b96d96,,Sri Satya Restaurant & Bar,"P73V+3PH Sri Satya Restaurant & Bar, Town Kotha Rd, Mtc palem, Port Area, Visakhapatnam, Andhra Pradesh 530001, India",17.7026856,83.2943729,10.0,2.6,Asia/Calcutta,,ChIJWT_wAgJDOToRlm25RiT6GRw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39430202f03f59:0x1c19fa2446b96d96,"['Restaurant', 'Bar']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipMcs9Lgoy3gN2bgZ-oAvR6Ni148WRHl8KVkqdhT=w203-h152-k-no', 'max_size': [4080, 3072], 'min_size': [203, 100]}, {'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcQECZkJCXoVqq-XTuVEU1CPT6joz1UzkX3lWbRhRZkW8dHAbuNpE99SLrBz_-bmqOXiFBOHncvrHeVaEsQA1B8p2LJocy5GYw79iXo8dNPrbtDiKeXfYly75B_rsO7tn_j5zuOGw6ycaJMrrKAc_SpDn7ivvM5WKn8Jf-HWzYYRQILJJdWlT_4p2n0CDjcv4REiglo=w203-h114-k-no', 'max_size': [2844, 1600], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMS5czbEW84qFmZUAzH1TDTS4xhc8ogDu34dvLX=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO0zvUVSZhOJHgXxv-ldS9n_eoN4oCiNoBrHwVQ=w203-h114-k-no', 'max_size': [2560, 1440], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPlVTPFltkxQUxnO9yAFVDBY7mkkAoPBwEiZIYr=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMREcOIvxUue8LY_2acYel8xczlSwJqdD9t0gCx=w203-h269-k-no', 'max_size': [3072, 4080], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o1QoYfMH1Yb3hzhPDGxF6A&cb_client=search.gws-prod.gps&w=203&h=100&yaw=167.6502&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,[],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],['10\u202fAM–10:30\u202fPM'],
0x3a3943c9d2bbe37d:0x572f799f364980a9,,Radha's kitchen,"Radha's kitchen, 31-1-45/2,calvary Baptist church,south jail road, Main Rd, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India",17.720243399999998,83.297153,3.0,5.0,Asia/Calcutta,,ChIJfeO70slDOToRqYBJNp95L1c,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943c9d2bbe37d:0x572f799f364980a9,['Family restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipM0T_yrO38PKDiKXNs9kF1hUHZ6x1h8HaJIndy5=w203-h308-k-no', 'max_size': [583, 886], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMh4H4cWRIbNFkql3hxSzQ8OgvEeth19U4490FI=w203-h270-k-no', 'max_size': [1536, 2048], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PcVLr-63LsYCp9cWOboNUg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=177.56955&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,[],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],
0x3a3942e04961cac9:0xe7ece2ccf9b91f17,+919493973300,Rahamaniya Restaurant,"Rahamaniya Restaurant, Door Number : 32, 1-254, Bowdara Rd, near Railway Over Bridge, Chavula Madum Area, Visakhapatnam, Andhra Pradesh 530004, India",17.7177927,83.2918315,97.0,3.7,Asia/Calcutta,business.site,ChIJycphSeBCOToRFx-5-czi7Oc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3942e04961cac9:0xe7ece2ccf9b91f17,['Non vegetarian restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNQpySN3BvXxaDffAZ5U_zLSZsLrefdjiLvBoPv=w222-h100-k-no', 'max_size': [4640, 2088], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMjBqE5ooGM6bUkKH9Ajxg6-vtSgzB8InzQnRNw=w203-h152-k-no', 'max_size': [4128, 3096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO0tUj0T8mCyK5ciw8fI-nHPq1tFVVpECCNVh_-=w203-h195-k-no', 'max_size': [2170, 2088], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOOoY7IhAsqLNcbcTCLaNw8L9hLpUAncK7LCccs=w222-h100-k-no', 'max_size': [4640, 2088], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMK9VCuersM_nM8CHx_QbbjlHJfTaaO7ucbKCxW=w203-h210-k-no', 'max_size': [2088, 2161], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPc5kzFKcsHoLtNa_DG5BycSpZ43QhWi6GlS94P=w203-h114-k-no', 'max_size': [4032, 2268], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPIfXDplOD5WRL46dZigq8yzEdO9TN6gsaE2INc=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOh9c4GH8_qseTgezF1m4tGhuVZPMXN2SAKNpGk=w203-h152-k-no', 'max_size': [4618, 3464], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOlbKskvYBden-gGapri8i0ImZySiQNEUxNBKY-=w203-h270-k-no', 'max_size': [3120, 4160], 'min_size': [203, 100]}]",Open ⋅ Closes 10 PM,[],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–11\u202fPM'],['10\u202fAM–10\u202fPM'],
0x3a39436e9331e609:0xf89c5d2ef6b398e8,+919985108802,Rajasthan Sharma Bhojanalaya,"Door Number. 32-1-45/1, Rajasthan Sharma Bhojanalaya, Allipuram Karnala St, Beside Gokul Theatre, Nerella Koneru, Allipuram, Visakhapatnam, Andhra Pradesh 530004, India",17.7170311,83.2936902,565.0,4.0,Asia/Calcutta,,ChIJCeYxk25DOToR6Jiz9i5dnPg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39436e9331e609:0xf89c5d2ef6b398e8,"['Vegetarian restaurant', 'North Indian restaurant', 'Rajasthani restaurant']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipPSs_hfN3flGs7hA7KOuJs2ytQIrfp6eZfNGa6P=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNpzVuXJ7Txb2MQJk-wNDGJ4E_3qYa6ClSjJaVO=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNK7vBCC-hGqyWUW08VGOVZb8aNPGXYWlwjMdYT=w203-h152-k-no', 'max_size': [576, 432], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN78iukzEX9y5k6iHDoMZFemB-YO511KYoV2a3d=w203-h360-k-no', 'max_size': [2610, 4640], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPUAFyygt-7er1RWTKD0nM8QtYNW-_HimflvVm5=w203-h114-k-no', 'max_size': [4608, 2592], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOTe9Vc8XYgOw09mzx7GuTrob735MnnuwAmhwTk=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcQHkryYTsY7MWy69aCXR1RE2isZ37SXZa93THjOG2aQG614KOhRtA37HWFsnnJyTXzqqHniC-ZZhHwGHi2kIq8zg7f5hORR8yyDaxUhscGI5kpYz6XIlVIMCTEU9amvC5OjnZwAXUlJOIh9edVf6ITstmunm33a5LrfS66_xuE6yalqEM5kSyccMr9wqCd31HJ80w=w203-h152-k-no', 'max_size': [2133, 1600], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNHfzWWyQW2GKxBSA7PqtVafhu_aqODaNmCX_ro=w217-h100-k-no', 'max_size': [1280, 588], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMxNBDhP5znu7pEp5bx6-dLDKvHMGgKg0bIPQAu=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],['9\u202fAM–11\u202fPM'],
0x3a394304b12e2a49:0x719d050b9d095da8,+918912564825,Dharani Restaurant,"Dharani Restaurant, Hotel Dasapalla, 28-2-48, Town Kotha Rd, Suryabagh, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530020, India",17.7106961,83.3003669,3303.0,4.1,Asia/Calcutta,daspallahotels.com,ChIJSSousQRDOToRqF0JnQsFnXE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394304b12e2a49:0x719d050b9d095da8,"['Vegetarian restaurant', 'Breakfast restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNMhOb-GUf4NQBqdqCB0womQtHHOwRTD6aLT5ag=w203-h135-k-no', 'max_size': [5184, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPzq_Gy2uuzKcRQhByurgQq3HX1bKCLTcwTYyBY=w203-h100-k-no-pi0-ya245.64023-ro-0-fo100', 'max_size': [13312, 6656], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMQAWlHQ1XYqiAviCxGasKJJ5P_pa6GP5OESaxt=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMU5P7W49_TgVvFbJubUhkAbemkkzmni8Bp9_90=w221-h100-k-no', 'max_size': [4624, 2084], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOtXCu1ei7UYcOFCxScD0giqkYU-eSQNvLOrOE-=w203-h152-k-no', 'max_size': [4624, 3468], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPFOrxuI1JPDMHxOfdER1QoK_giGNZAAVbJilXX=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNfS_80dN7zdJEIdd5Y2PSEK5A5jjcvXp0mtPTg=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO6ddHW-GaoU6IeXG75RSsaQwVHGRjX5ytFn9mY=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOAseUCbs7ENb_Y6nBw77hLD1E_6BlBWOGJ4MlW=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,"['Family-friendly veg Indian restaurant', 'Vegetarian menu featuring staples from North & South India in a homey atmosphere.']",['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],['6:30\u202fAM–11\u202fPM'],
0x3a394301681885c1:0x87d61d477f3ea962,,Annapurna family restaurant,"Annapurna family restaurant, Saraswati Park Rd, opposite orange hotel, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India",17.714240099999998,83.29983469999999,3.0,3.7,Asia/Calcutta,,ChIJwYUYaAFDOToRYqk-f0cd1oc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a394301681885c1:0x87d61d477f3ea962,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNDjENWfmrl378Olnn8qSqyrbcxQPs5Zs4lPA7o=w203-h152-k-no', 'max_size': [1441, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPfJqCvnWs8lp1bY9z_uZt1oy4W3MX_EGDZrM1X=w203-h152-k-no', 'max_size': [1441, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPyifGYDBSR0gXWNkcmSUrUs2uHMwuckSp3E-V4=w203-h152-k-no', 'max_size': [1440, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNRY1r9vNhjB4NHi3wDMLt-ZY3NSvvbJPqDZGLU=w203-h135-k-no', 'max_size': [1620, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNXVcvAupvurXRiKEThlAj54Sp_71Vwek4JFDtR=w203-h152-k-no', 'max_size': [1441, 1080], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=icELVl28_M_2E2_BmY2hVg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=321.40958&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],['7\u202fAM–11\u202fPM'],
0x3a3942e02bc2e851:0x6554fab62ce3eb7,+919010480498,Sri Rama Punjabi Dhaba,"Sri Rama Punjabi Dhaba, D.No. 32-1-38/1 Bowdhara Road, Allipuram Main Rd, Nerella Koneru, Mahaarajupeta, Visakhapatnam, Andhra Pradesh 530004, India",17.7174808,83.2934035,34.0,3.8,Asia/Calcutta,,ChIJUejCK-BCOToRtz7OYqtPVQY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3942e02bc2e851:0x6554fab62ce3eb7,"['Punjabi restaurant', 'Dhaba']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcRofPha7o0Y2jP8FeBDzLbBo4oPa3Zgr3sc_7KsAjewJ2T5s2RomtwukePHaVrHjHUfLY-0ZAL-bBX0Auls4wSfuG3e3CE9tPN7bRiWrzFAdyy2N6dYBALY4aimtD5wep5Jw68I3GSqKJSDGd7jGcD9WLMKsWoplJIcgAVlZVBdpIxMLsyTAFpqB35obP_h9D1zW3U=w203-h114-k-no', 'max_size': [2560, 1440], 'min_size': [203, 100]}, {'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcSFg_4jWsyX9BfX2Iw_afOK17kKLQdMyz609HvBfF9frKVVyL_NOX2-C_EylyOS-aBzKJYrq976j3GUeeP0UZ1rfAVojR06tQdr0xXSz7Rj0BOHTSz9p0UGiqkQj4JJJjq5p51aPWB5Re4sV8qoKYobKAgoCKzOhxhZeXPHF4xeKy57_Kwk3uiu2de8cVassaEArPw=w203-h152-k-no', 'max_size': [1600, 1200], 'min_size': [203, 100]}, {'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcRQft8HT2YxLaPzL3f1y6hVfBkkEA2XTXUt2UlnAYzr_zXPcOaKENLWCm4K95UFACZPLlvFrcYq9qR-EzlVuVd7WPggPD74_j6r2b0PQuW00mbu82OEYjS5zV_sqFkWLegweFJrDhE97o-EIH5AV_rHMk_GaZxlXbl4QUgy8GJz-oQ3GPHeF2en7BVYTh5qeQJ5wQ=w203-h152-k-no', 'max_size': [2133, 1600], 'min_size': [203, 100]}, {'src': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6q_mAdn0HdFTuhAtfNL9Vw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=22.713219&pitch=0&thumbfov=100', 'max_size': None, 'min_size': [203, 100]}]",Open ⋅ Closes 10 PM,[],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],['10\u202fAM–10\u202fPM'],
0x3a3943b04cc7ee5b:0x855e3d659e0f19b0,+919985075666,Violet Tree - The Kitchen,"Violet Tree - The Kitchen, 31-4-79, Amorite street, Allipuram, Visakhapatnam, Andhra Pradesh 530004, India",17.7196235,83.29660609999999,6.0,4.2,Asia/Calcutta,,ChIJW-7HTLBDOToRsBkPnmU9XoU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943b04cc7ee5b:0x855e3d659e0f19b0,['Indian restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNotRIgwStVXUxG9ZMSubr2a9lCPk_lYDxwC4kz=w203-h451-k-no', 'max_size': [2016, 4480], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOjPugp4meSMK9DTBlMRZMD5BWYWSv1gPVisJNc=w203-h203-k-no', 'max_size': [848, 848], 'min_size': [203, 100]}]",Open ⋅ Closes 11 PM,[],['12–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],['11\u202fAM–11\u202fPM'],
0x3a39432479fc3e97:0xff2e7f08cb69fba7,+918912529018,Sri Venkateshwara family Restaurant,"Sri Venkateshwara family Restaurant, 46-15-38, Railway New Colony Rd,Dondaparithy Road, Near, Diamond Park Rd, Dondaparthy, Visakhapatnam, Andhra Pradesh 530016, India",17.7269774,83.2995042,482.0,3.7,Asia/Calcutta,,ChIJlz78eSRDOToRp_tpywh_Lv8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a39432479fc3e97:0xff2e7f08cb69fba7,"['Biryani restaurant', 'Bar', 'Family restaurant']",$$,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh3.googleusercontent.com/gps-proxy/AFm_dcTh1Eyg1MOlpt2mnn5jt8qajPHMJELO8cT37YHgZrcIXJixv7qNNsGD9EQqQuI5xUog0HoJ4J54lQx2HrkM888CEc_K6do-qNmjrmToSZ8KwkbSG3C3tLcqRK0cdYR0JChGcjVtXusWpKP89wwqRMFneK_1S8Y1LoQJ5fKiEBuZuk5-p4oKpLgjCeMQ3QQ7McxuQK4=w203-h152-k-no', 'max_size': [2133, 1600], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMJa66QHWVs4A-v3RM3KWBVAKprIL77pQ_wK6aq=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMlSyZTQTOsDPY90H21b1Xt-MeZUpHsh7YSmLZg=w203-h152-k-no', 'max_size': [4032, 3024], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN2pE4l9PSDk9AB5JsXfCLNs4ESxO_HMpyvaM95=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOFsWitB6xt7cnxJQpdHesbv2lmFiU2JVntvHGY=w203-h114-k-no', 'max_size': [1920, 1080], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPQth6fxMyIcGZ-KE0SZeqAoujZvW8jcBk51RS0=w203-h270-k-no', 'max_size': [3024, 4032], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPfNaKzahFoPw2chQ6DUBkEiJuMvp_K3SbdiO9j=w203-h270-k-no', 'max_size': [960, 1280], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMlumqcsuALZ6eCS0xVRC8f44WlK2BzL0FVKjnm=w203-h360-k-no', 'max_size': [2304, 4096], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOkhl10OD38iwCny5TUbDX1SYkpr-qeTpw-_kj9=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}]",Open ⋅ Closes 10:30 PM,[],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],['9\u202fAM–10:30\u202fPM'],
0x3a3943dca036b85b:0x4b36b834d0d4a936,,Pastry's Mafia The restaurant,"Pastry's Mafia The restaurant, 28-9-57, Suryabagh, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530020, India",17.712459199999998,83.3000902,38.0,4.0,Asia/Calcutta,,ChIJW7g2oNxDOToRNqnU0DS4Nks,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943dca036b85b:0x4b36b834d0d4a936,['Restaurant'],,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipO3hTx3WxCqIm3r60hg5jwDTS4K5NSom0CYOqc7=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPn72AERxEywtBRKxZzAla01VRsPk296KEAzfA6=w203-h296-k-no', 'max_size': [3978, 5815], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOTwk4l_Tj6ws69pw9GWcGkown-a2mqtgFfxJPo=w203-h270-k-no', 'max_size': [3456, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipO6CrfIlF4Qr9ZhTVd5uvgPyOQ6A1YhtMFF_6ET=w203-h270-k-no', 'max_size': [960, 1280], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMAmrV4Lv1GngyAj1jqqeHqU9kVmDTv9PYqkMYB=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMIHXbFyB5c-4DebeN2fCo2f37cafdC96Nns1cU=w203-h152-k-no', 'max_size': [4000, 3000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipM25gL4dq87Nzp3UiyKdhrPoceahr29wzxAaq63=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOObNS2lPfUUGPTlsfXaCsF9zf4J3AKo0x91j_x=w203-h270-k-no', 'max_size': [3456, 4608], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipPOhXAPM7bRlf9dEbhoL4kgQBD_139UzJ6s9skv=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}]",Open ⋅ Closes 2 AM,[],['12\u202fPM–2\u202fAM'],['12\u202fPM–8:30\u202fAM'],['12\u202fPM–8:30\u202fAM'],['12\u202fPM–2\u202fAM'],['12\u202fPM–2\u202fAM'],['12\u202fPM–2\u202fAM'],['12\u202fPM–2\u202fAM'],
0x3a3943c80c81ceeb:0x94b27f6859462263,+916301820268,Surya Foods Vizag,"Surya Foods Vizag, 18-9/32/1, Leelamahal Up Rd, Daba Gardens, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530020, India",17.7141946,83.2989356,22.0,4.7,Asia/Calcutta,,ChIJ686BDMhDOToRYyJGWWh_spQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a3943c80c81ceeb:0x94b27f6859462263,"['Andhra restaurant', 'Cafe', 'Chinese restaurant', 'Fast food restaurant']",,"Visakhapatnam, Andhra Pradesh, India","[{'src': 'https://lh5.googleusercontent.com/p/AF1QipNh3HakYrNI-mUnfQw9yFxmYpBxoloLxl1bbxnq=w203-h152-k-no', 'max_size': [4608, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipOTlSrKppX_dT8PxqR3OvEUnGCZHmHTg-34Mwu-=w203-h451-k-no', 'max_size': [1080, 2400], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN6z_uMyF5NU02_WK5pTnhuuexItJYNKTwwatEJ=w203-h270-k-no', 'max_size': [3000, 4000], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN29vPSf2lmg3XjWnNYDmhQeaWLUvLWuA1DQ0IZ=w203-h152-k-no', 'max_size': [4608, 3456], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNA6w0Q29-BvIBibt6xHeGwTRZF5Krwzxinftt3=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipP8M32DbDEnmMULMU_aNS0ld1Z7vtvt_yLU-ndH=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipMsaisfHCQbXUGOUCjDFylF5RwislaKhCw-2eM7=w203-h152-k-no', 'max_size': [4160, 3120], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipNFN7CGi6Kv673ShEMOUAVENXpk9qTz82lYLcFt=w203-h451-k-no', 'max_size': [1080, 2400], 'min_size': [203, 100]}, {'src': 'https://lh5.googleusercontent.com/p/AF1QipN7dHmfoe-GjXX35UzMUwfZYP7za7yLYY_Ruyfn=w203-h451-k-no', 'max_size': [1080, 2400], 'min_size': [203, 100]}]",Open ⋅ Closes 10 PM,[],['11\u202fAM–10\u202fPM'],['11:30\u202fAM–10\u202fPM'],['11:30\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],['11\u202fAM–10\u202fPM'],
